student_id,term_name,program_id,program_name,school,class_level,student_profile,continuing_student_flag,hold_status,active_hold_flag,hold_type,registration_status,credits_completed,expected_credits,upper_division_completed,expected_upper_division,required_completion_ratio,osu_gpa,residence_met_flag,core_met_flag,world_language_met_flag,professional_progression_met_flag,audit_status,audit_reason,audit_issue_group,graduation_stage,eligible_flag,applied_flag,award_ready_flag,queue_name,queue_priority,urgency,issue_summary,recommended_action
REG-05120,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,registered,79,84,17,9,0.603,3.65,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05121,2026 Winter,BANA,Business Analytics,Business,Sophomore,strong,1,No Hold,0,None,registered,86,84,18,9,0.712,3.6,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05122,2026 Winter,BANA,Business Analytics,Business,Sophomore,risk,1,Active Hold,1,Financial,blocked,83,84,1,9,0.391,2.13,1,1,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-05123,2026 Winter,SEED,Secondary Education,Education,Freshman,strong,0,No Hold,0,None,registered,59,36,6,0,0.212,3.35,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05124,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,100,84,16,9,0.558,3.39,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05125,2026 Winter,BUAD,Business Administration,Business,Freshman,strong,0,No Hold,0,None,not_registered,47,36,0,0,0.326,3.42,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05126,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,Active Hold,1,Academic,blocked,147,132,51,34,0.739,3.36,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-05127,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,81,84,7,9,0.383,2.89,1,0,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-05128,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,183,174,81,60,1.0,3.68,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,applied_pending,1,1,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05129,2026 Winter,BUAD,Business Administration,Business,Sophomore,strong,1,No Hold,0,None,registered,104,84,14,9,0.589,3.82,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05130,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,No Hold,0,None,registered,53,36,0,0,0.421,3.32,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05131,2026 Winter,ELED,Elementary Education,Education,Junior,strong,1,No Hold,0,None,registered,125,132,44,34,0.834,3.71,1,1,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-05132,2026 Winter,BANA,Business Analytics,Business,Sophomore,steady,1,No Hold,0,None,registered,84,84,0,9,0.552,2.98,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05133,2026 Winter,SEED,Secondary Education,Education,Senior,strong,1,Active Hold,1,Academic,blocked,184,174,79,60,1.0,3.33,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,ready_to_award,1,1,1,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-05134,2026 Winter,SEED,Secondary Education,Education,Freshman,steady,0,Active Hold,1,Academic,blocked,48,36,0,0,0.228,3.18,1,0,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Hold Resolution,1,High,Academic hold blocking registration,Schedule advisor review and clear the academic hold.
REG-05135,2026 Winter,BUAD,Business Administration,Business,Freshman,strong,0,No Hold,0,None,registered,34,36,6,0,0.325,3.15,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05136,2026 Winter,SEED,Secondary Education,Education,Freshman,strong,0,No Hold,0,None,registered,46,36,5,0,0.252,3.59,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05137,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,Active Hold,1,Financial,blocked,131,132,44,34,0.889,3.18,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-05138,2026 Winter,BUAD,Business Administration,Business,Senior,steady,1,No Hold,0,None,not_registered,174,174,53,60,0.943,2.91,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_eligible,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-05139,2026 Winter,BUAD,Business Administration,Business,Sophomore,steady,1,Active Hold,1,Administrative,blocked,84,84,20,9,0.493,2.97,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Administrative hold blocking registration,Resolve missing records or administrative documentation.
REG-05140,2026 Winter,SEED,Secondary Education,Education,Junior,steady,1,Active Hold,1,Financial,blocked,130,132,41,34,0.767,3.14,1,1,1,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-05141,2026 Winter,BANA,Business Analytics,Business,Freshman,risk,0,No Hold,0,None,registered,28,36,0,0,0.08,2.47,1,0,0,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-05142,2026 Winter,ELED,Elementary Education,Education,Freshman,steady,0,No Hold,0,None,registered,41,36,1,0,0.417,3.2,1,1,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-05143,2026 Winter,BUAD,Business Administration,Business,Senior,steady,1,No Hold,0,None,registered,179,174,62,60,0.988,2.64,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05144,2026 Winter,BANA,Business Analytics,Business,Senior,steady,1,No Hold,0,None,registered,177,174,67,60,1.0,2.89,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05145,2026 Winter,BANA,Business Analytics,Business,Junior,steady,1,Active Hold,1,Financial,blocked,126,132,31,34,0.722,3.23,0,1,1,1,near_risk,Residence progress incomplete,Residence,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-05146,2026 Winter,BUAD,Business Administration,Business,Freshman,steady,0,No Hold,0,None,registered,43,36,0,0,0.25,2.96,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05147,2026 Winter,BANA,Business Analytics,Business,Junior,strong,1,No Hold,0,None,registered,123,132,42,34,0.96,3.11,1,1,1,1,near_risk,Credit pace behind term expectation,Credits,not_in_window,0,0,0,Watchlist,3,Medium,Credit pace behind term expectation,Monitor progress and confirm the next registration plan before census.
REG-05148,2026 Winter,BANA,Business Analytics,Business,Sophomore,strong,1,No Hold,0,None,registered,93,84,13,9,0.499,3.28,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05149,2026 Winter,ELED,Elementary Education,Education,Freshman,strong,0,No Hold,0,None,registered,43,36,10,0,0.405,3.58,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05150,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,not_registered,78,84,11,9,0.459,2.84,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-05151,2026 Winter,BANA,Business Analytics,Business,Junior,steady,1,No Hold,0,None,registered,149,132,22,34,0.652,3.02,1,1,1,1,off_track,Upper-division progress materially behind,Upper Division,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Upper-division progress materially behind,Review audit exceptions and create a term-by-term completion plan.
REG-05152,2026 Winter,BUAD,Business Administration,Business,Sophomore,risk,1,No Hold,0,None,registered,62,84,1,9,0.378,2.43,1,0,0,1,off_track,Credit pace significantly behind term expectation,Credits,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Credit pace significantly behind term expectation,Review audit exceptions and create a term-by-term completion plan.
REG-05153,2026 Winter,ELED,Elementary Education,Education,Junior,steady,1,No Hold,0,None,registered,133,132,29,34,0.721,2.98,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-05154,2026 Winter,SEED,Secondary Education,Education,Junior,steady,1,No Hold,0,None,registered,134,132,37,34,0.736,2.89,0,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
REG-05155,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,173,174,51,60,0.983,3.51,1,1,1,1,near_risk,Upper-division progress below plan,Upper Division,not_eligible,0,0,0,Watchlist,3,Medium,Upper-division progress below plan,Monitor progress and confirm the next registration plan before census.
REG-05156,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,Active Hold,1,Financial,blocked,55,36,14,0,0.336,3.36,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Hold Resolution,1,High,Financial hold blocking registration,Resolve balance or payment-plan issue before registration release.
REG-05157,2026 Winter,BUAD,Business Administration,Business,Junior,risk,1,No Hold,0,None,registered,132,132,28,34,0.685,1.65,1,0,1,1,off_track,GPA below 2.0 program floor,GPA,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,GPA below 2.0 program floor,Route to advising for academic recovery and eligibility review.
REG-05158,2026 Winter,BUAD,Business Administration,Business,Senior,strong,1,No Hold,0,None,registered,171,174,56,60,1.0,3.24,0,1,1,1,off_track,Residence requirement incomplete,Residence,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Residence requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-05159,2026 Winter,ELED,Elementary Education,Education,Freshman,strong,0,No Hold,0,None,registered,50,36,4,0,0.394,3.84,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05160,2026 Winter,SEED,Secondary Education,Education,Junior,steady,1,No Hold,0,None,registered,116,132,29,34,0.728,3.19,1,1,1,1,off_track,Credit pace significantly behind term expectation,Credits,not_in_window,0,0,0,Degree Audit Intervention,2,Medium,Credit pace significantly behind term expectation,Review audit exceptions and create a term-by-term completion plan.
REG-05161,2026 Winter,SEED,Secondary Education,Education,Senior,steady,1,No Hold,0,None,registered,168,174,71,60,0.938,3.52,0,1,1,1,off_track,Residence requirement incomplete,Residence,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,Residence requirement incomplete,Review audit exceptions and create a term-by-term completion plan.
REG-05162,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,No Hold,0,None,registered,52,36,9,0,0.316,3.73,1,0,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05163,2026 Winter,BANA,Business Analytics,Business,Freshman,strong,0,No Hold,0,None,registered,42,36,0,0,0.31,3.31,1,0,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05164,2026 Winter,ELED,Elementary Education,Education,Sophomore,steady,1,No Hold,0,None,registered,80,84,4,9,0.574,3.24,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05165,2026 Winter,ELED,Elementary Education,Education,Sophomore,strong,1,No Hold,0,None,registered,93,84,21,9,0.53,3.17,1,1,0,1,near_risk,GPA near program floor,GPA,not_in_window,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-05166,2026 Winter,BUAD,Business Administration,Business,Freshman,strong,0,No Hold,0,None,registered,48,36,6,0,0.198,3.63,1,1,0,1,on_track,Pace and policy checks satisfied,General Review,not_in_window,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05167,2026 Winter,ELED,Elementary Education,Education,Senior,strong,1,No Hold,0,None,registered,184,174,58,60,0.969,3.29,1,1,1,1,on_track,Pace and policy checks satisfied,General Review,not_eligible,0,0,0,Monitor,4,Low,Pace and policy checks satisfied,No immediate intervention required.
REG-05168,2026 Winter,ELED,Elementary Education,Education,Senior,strong,1,No Hold,0,None,registered,184,174,69,60,0.964,3.05,1,1,1,1,near_risk,GPA near program floor,GPA,not_eligible,0,0,0,Watchlist,3,Medium,GPA near program floor,Monitor progress and confirm the next registration plan before census.
REG-05169,2026 Winter,SEED,Secondary Education,Education,Senior,risk,1,No Hold,0,None,registered,156,174,58,60,0.882,2.77,1,1,1,1,off_track,GPA below 3.0 program floor,GPA,not_eligible,0,0,0,Degree Audit Intervention,2,Medium,GPA below 3.0 program floor,Route to advising for academic recovery and eligibility review.
